date,time_slot,price,load_rate,(调控后)日前预测价格(元/MWh),边界数据类型,竞价空间(MW),新能源负荷(MW),省调负荷(MW),联络线计划(MW),日前在线机组容量(MW)
2025-03-13,03:15,325.0,62.3,,,,,,,
2025-03-13,03:30,310.0,61.8,,,,,,,
2025-03-13,03:45,300.0,61.1,,,,,,,
2025-03-13,04:00,290.0,61.0,,,,,,,
2025-03-13,04:15,290.0,60.4,,,,,,,
2025-03-13,04:30,290.0,60.2,,,,,,,
2025-03-13,04:45,300.0,60.2,,,,,,,
2025-03-13,05:00,300.0,60.1,,,,,,,
2025-03-13,05:15,290.0,60.0,,,,,,,
2025-03-13,05:30,300.0,60.5,,,,,,,
2025-03-13,05:45,300.0,61.1,,,,,,,
2025-03-13,06:00,309.2,61.4,,,,,,,
2025-03-13,06:15,345.0,62.8,,,,,,,
2025-03-13,06:30,350.0,64.2,,,,,,,
2025-03-13,06:45,350.0,65.5,,,,,,,
2025-03-13,07:00,350.0,66.3,,,,,,,
2025-03-13,07:15,350.0,66.6,,,,,,,
2025-03-13,07:30,350.0,66.1,,,,,,,
2025-03-13,07:45,350.0,64.7,,,,,,,
2025-03-13,08:00,336.0,63.1,,,,,,,
2025-03-13,08:15,315.0,61.4,,,,,,,
2025-03-13,08:30,300.0,59.3,,,,,,,
2025-03-13,08:45,284.0,56.3,,,,,,,
2025-03-13,09:00,280.0,54.1,,,,,,,
2025-03-13,09:15,270.0,52.3,,,,,,,
2025-03-13,09:30,261.72,50.2,,,,,,,
2025-03-13,09:45,241.58,47.9,,,,,,,
2025-03-13,10:00,206.15,46.4,,,,,,,
2025-03-13,10:15,250.81,44.8,,,,,,,
2025-03-13,10:30,24.81,42.6,,,,,,,
2025-03-13,10:45,25.99,39.9,,,,,,,
2025-03-13,11:00,20.42,37.4,,,,,,,
2025-03-13,11:15,0.0,35.2,,,,,,,
2025-03-13,11:30,0.0,33.5,,,,,,,
2025-03-13,11:45,0.0,32.0,,,,,,,
2025-03-13,12:00,0.0,30.9,,,,,,,
2025-03-13,12:15,0.0,29.8,,,,,,,
2025-03-13,12:30,21.66,29.7,,,,,,,
2025-03-13,12:45,27.44,29.8,,,,,,,
2025-03-13,13:00,26.71,30.0,,,,,,,
2025-03-13,13:15,26.71,30.5,,,,,,,
2025-03-13,13:30,26.75,30.6,,,,,,,
2025-03-13,13:45,26.81,31.3,,,,,,,
2025-03-13,14:00,26.83,32.0,,,,,,,
2025-03-13,14:15,26.6,33.0,,,,,,,
2025-03-13,14:30,26.65,34.5,,,,,,,
2025-03-13,14:45,26.03,36.3,,,,,,,
2025-03-13,15:00,25.37,38.4,,,,,,,
2025-03-13,15:15,25.19,40.6,,,,,,,
2025-03-13,15:30,70.61,42.7,,,,,,,
2025-03-13,15:45,70.19,44.7,,,,,,,
2025-03-13,16:00,240.78,47.1,,,,,,,
2025-03-13,16:15,262.0,49.6,,,,,,,
2025-03-13,16:30,271.0,52.8,,,,,,,
2025-03-13,16:45,298.0,57.1,,,,,,,
2025-03-13,17:00,309.0,61.2,,,,,,,
2025-03-13,17:15,350.0,66.4,,,,,,,
2025-03-13,17:30,359.0,70.2,,,,,,,
2025-03-13,17:45,950.0,72.9,,,,,,,
2025-03-13,18:00,1044.0,76.0,,,,,,,
2025-03-13,18:15,1108.0,78.7,,,,,,,
2025-03-13,18:30,1179.0,80.8,,,,,,,
2025-03-13,18:45,1235.0,83.0,,,,,,,
2025-03-13,19:00,1235.0,83.9,,,,,,,
2025-03-13,19:15,1241.0,84.0,,,,,,,
2025-03-13,19:30,1179.0,83.6,,,,,,,
2025-03-13,19:45,1179.0,83.1,,,,,,,
2025-03-13,20:00,1185.9,82.5,,,,,,,
2025-03-13,20:15,1173.0,81.9,,,,,,,
2025-03-13,20:30,1179.0,82.2,,,,,,,
2025-03-13,20:45,1173.0,81.6,,,,,,,
2025-03-13,21:00,1173.2,80.7,,,,,,,
2025-03-13,21:15,1173.0,80.3,,,,,,,
2025-03-13,21:30,1185.0,80.3,,,,,,,
2025-03-13,21:45,1108.0,79.5,,,,,,,
2025-03-13,22:00,1185.0,79.4,,,,,,,
2025-03-13,22:15,1179.0,78.5,,,,,,,
2025-03-13,22:30,1102.0,77.3,,,,,,,
2025-03-13,22:45,1108.0,76.1,,,,,,,
2025-03-13,23:00,744.0,73.8,,,,,,,
2025-03-13,23:15,598.0,72.3,,,,,,,
2025-03-13,23:30,398.44,71.9,,,,,,,
2025-03-13,23:45,398.44,71.4,,,,,,,
2025-03-13,24:00,350.0,70.0,,,,,,,
2025-03-14,00:15,396.64,73.1,,,,,,,
2025-03-14,00:30,480.36,73.0,,,,,,,
2025-03-14,00:45,388.41,72.7,,,,,,,
2025-03-14,01:00,388.41,72.3,,,,,,,
2025-03-14,01:15,377.43,72.0,,,,,,,
2025-03-14,01:30,388.41,71.7,,,,,,,
2025-03-14,01:45,388.41,71.6,,,,,,,
2025-03-14,02:00,377.43,71.4,,,,,,,
2025-03-14,02:15,388.41,71.3,,,,,,,
2025-03-14,02:30,388.41,71.2,,,,,,,
2025-03-14,02:45,308.8,71.1,,,,,,,
2025-03-14,03:00,388.41,71.2,,,,,,,
2025-03-14,03:15,273.12,71.3,,,,,,,
2025-03-14,03:30,308.8,71.5,,,,,,,
2025-03-14,03:45,273.12,71.6,,,,,,,
2025-03-14,04:00,377.43,71.6,,,,,,,
2025-03-14,04:15,308.8,71.5,,,,,,,
2025-03-14,04:30,388.41,71.5,,,,,,,
2025-03-14,04:45,392.52,71.6,,,,,,,
2025-03-14,05:00,388.41,71.8,,,,,,,
2025-03-14,05:15,392.52,72.1,,,,,,,
2025-03-14,05:30,500.26,72.7,,,,,,,
2025-03-14,05:45,392.52,73.6,,,,,,,
2025-03-14,06:00,496.14,74.8,,,,,,,
2025-03-14,06:15,557.56,76.0,,,,,,,
2025-03-14,06:30,590.84,77.3,,,,,,,
2025-03-14,06:45,642.38,78.4,,,,,,,
2025-03-14,07:00,646.43,79.3,,,,,,,
2025-03-14,07:15,658.77,80.0,,,,,,,
2025-03-14,07:30,650.55,80.8,,,,,,,
2025-03-14,07:45,686.23,81.6,,,,,,,
2025-03-14,08:00,650.68,82.8,,,,,,,
2025-03-14,08:15,700.09,84.2,,,,,,,
2025-03-14,08:30,699.27,84.8,,,,,,,
2025-03-14,08:45,844.89,85.0,,,,,,,
2025-03-14,09:00,710.93,84.9,,,,,,,
2025-03-14,09:15,848.18,84.1,,,,,,,
2025-03-14,09:30,703.59,83.2,,,,,,,
2025-03-14,09:45,699.27,82.2,,,,,,,
2025-03-14,10:00,703.39,81.6,,,,,,,
2025-03-14,10:15,785.73,81.0,,,,,,,
2025-03-14,10:30,695.15,80.4,,,,,,,
2025-03-14,10:45,686.23,79.8,,,,,,,
2025-03-14,11:00,703.39,79.9,,,,,,,
2025-03-14,11:15,754.85,79.8,,,,,,,
2025-03-14,11:30,695.15,78.9,,,,,,,
2025-03-14,11:45,642.31,77.0,,,,,,,
2025-03-14,12:00,590.16,75.1,,,,,,,
2025-03-14,12:15,500.26,73.5,,,,,,,
2025-03-14,12:30,396.64,73.2,,,,,,,
2025-03-14,12:45,392.52,73.1,,,,,,,
2025-03-14,13:00,496.14,73.0,,,,,,,
2025-03-14,13:15,388.41,72.9,,,,,,,
2025-03-14,13:30,308.8,72.3,,,,,,,
2025-03-14,13:45,367.13,71.9,,,,,,,
2025-03-14,14:00,388.41,71.9,,,,,,,
2025-03-14,14:15,396.64,72.3,,,,,,,
2025-03-14,14:30,396.64,73.0,,,,,,,
2025-03-14,14:45,396.64,73.8,,,,,,,
2025-03-14,15:00,496.14,74.7,,,,,,,
2025-03-14,15:15,500.26,75.6,,,,,,,
2025-03-14,15:30,500.95,76.1,,,,,,,
2025-03-14,15:45,500.95,76.8,,,,,,,
2025-03-14,16:00,505.07,77.6,,,,,,,
2025-03-14,16:15,586.73,78.9,,,,,,,
2025-03-14,16:30,590.84,79.8,,,,,,,
2025-03-14,16:45,646.43,80.8,,,,,,,
2025-03-14,17:00,695.15,81.8,,,,,,,
2025-03-14,17:15,699.27,83.0,,,,,,,
2025-03-14,17:30,844.06,84.3,,,,,,,
2025-03-14,17:45,848.18,85.4,,,,,,,
2025-03-14,18:00,844.06,86.5,,,,,,,
2025-03-14,18:15,848.18,87.5,,,,,,,
2025-03-14,18:30,754.85,88.4,,,,,,,
2025-03-14,18:45,754.85,89.0,,,,,,,
2025-03-14,19:00,844.27,89.2,,,,,,,
2025-03-14,19:15,844.06,88.9,,,,,,,
2025-03-14,19:30,699.27,88.3,,,,,,,
2025-03-14,19:45,700.3,87.5,,,,,,,
2025-03-14,20:00,699.27,86.9,,,,,,,
2025-03-14,20:15,754.85,86.4,,,,,,,
2025-03-14,20:30,703.39,85.8,,,,,,,
2025-03-14,20:45,649.86,85.2,,,,,,,
2025-03-14,21:00,658.77,84.6,,,,,,,
2025-03-14,21:15,695.15,84.0,,,,,,,
2025-03-14,21:30,695.15,83.6,,,,,,,
2025-03-14,21:45,699.68,83.1,,,,,,,
2025-03-14,22:00,650.07,82.6,,,,,,,
2025-03-14,22:15,649.86,82.0,,,,,,,
2025-03-14,22:30,594.96,80.5,,,,,,,
2025-03-14,22:45,594.96,79.0,,,,,,,
2025-03-14,23:00,566.14,77.6,,,,,,,
2025-03-14,23:15,501.5,76.3,,,,,,,
2025-03-14,23:30,500.26,76.0,,,,,,,
2025-03-14,23:45,496.14,75.4,,,,,,,
2025-03-14,24:00,396.64,74.4,,,,,,,
2025-03-15,00:15,345.0,82.2,,,,,,,
2025-03-15,00:30,347.0,82.2,,,,,,,
2025-03-15,00:45,325.0,82.0,,,,,,,
2025-03-15,01:00,340.0,81.7,,,,,,,
2025-03-15,01:15,350.0,81.3,,,,,,,
2025-03-15,01:30,335.0,80.4,,,,,,,
2025-03-15,01:45,340.0,79.8,,,,,,,
2025-03-15,02:00,340.0,79.6,,,,,,,
2025-03-15,02:15,349.0,79.4,,,,,,,
2025-03-15,02:30,330.0,79.0,,,,,,,
2025-03-15,02:45,329.0,78.5,,,,,,,
2025-03-15,03:00,335.0,78.4,,,,,,,
2025-03-15,03:15,331.0,78.6,,,,,,,
2025-03-15,03:30,325.0,78.1,,,,,,,
2025-03-15,03:45,329.0,77.6,,,,,,,
2025-03-15,04:00,320.0,77.4,,,,,,,
2025-03-15,04:15,320.0,76.3,,,,,,,
2025-03-15,04:30,320.0,75.8,,,,,,,
2025-03-15,04:45,320.0,75.6,,,,,,,
2025-03-15,05:00,313.0,74.8,,,,,,,
2025-03-15,05:15,313.0,74.7,,,,,,,
2025-03-15,05:30,315.0,74.8,,,,,,,
2025-03-15,05:45,313.0,74.9,,,,,,,
2025-03-15,06:00,313.0,75.4,,,,,,,
2025-03-15,06:15,310.0,75.7,,,,,,,
2025-03-15,06:30,320.0,77.1,,,,,,,
2025-03-15,06:45,320.0,78.0,,,,,,,
2025-03-15,07:00,320.0,77.9,,,,,,,
2025-03-15,07:15,330.0,78.3,,,,,,,
2025-03-15,07:30,320.0,78.8,,,,,,,
2025-03-15,07:45,338.0,79.0,,,,,,,
2025-03-15,08:00,325.0,78.2,,,,,,,
2025-03-15,08:15,334.21,77.5,,,,,,,
2025-03-15,08:30,323.99,75.8,,,,,,,
2025-03-15,08:45,311.0,73.5,,,,,,,
2025-03-15,09:00,300.0,70.3,,,,,,,
2025-03-15,09:15,300.0,67.7,,,,,,,
2025-03-15,09:30,285.0,63.1,,,,,,,
2025-03-15,09:45,263.76,60.1,,,,,,,
2025-03-15,10:00,273.13,57.4,,,,,,,
2025-03-15,10:15,250.0,55.2,,,,,,,
2025-03-15,10:30,249.82,52.0,,,,,,,
2025-03-15,10:45,185.22,49.4,,,,,,,
2025-03-15,11:00,180.35,47.6,,,,,,,
2025-03-15,11:15,220.08,46.3,,,,,,,
2025-03-15,11:30,0.0,44.0,,,,,,,
2025-03-15,11:45,0.0,41.6,,,,,,,
2025-03-15,12:00,0.0,39.2,,,,,,,
2025-03-15,12:15,0.0,37.5,,,,,,,
2025-03-15,12:30,20.34,35.8,,,,,,,
2025-03-15,12:45,23.8,33.6,,,,,,,
2025-03-15,13:00,24.15,32.9,,,,,,,
2025-03-15,13:15,24.23,32.5,,,,,,,
2025-03-15,13:30,24.04,31.4,,,,,,,
2025-03-15,13:45,23.66,30.7,,,,,,,
2025-03-15,14:00,23.46,30.7,,,,,,,
2025-03-15,14:15,23.14,30.3,,,,,,,
2025-03-15,14:30,22.72,30.6,,,,,,,
2025-03-15,14:45,22.56,31.3,,,,,,,
2025-03-15,15:00,22.3,32.5,,,,,,,
2025-03-15,15:15,22.04,33.5,,,,,,,
2025-03-15,15:30,21.75,34.6,,,,,,,
2025-03-15,15:45,21.83,36.7,,,,,,,
2025-03-15,16:00,20.44,39.0,,,,,,,
2025-03-15,16:15,18.68,41.0,,,,,,,
2025-03-15,16:30,174.41,44.7,,,,,,,
2025-03-15,16:45,230.0,47.0,,,,,,,
2025-03-15,17:00,230.0,50.7,,,,,,,
2025-03-15,17:15,270.0,55.2,,,,,,,
2025-03-15,17:30,280.0,60.1,,,,,,,
2025-03-15,17:45,282.0,64.1,,,,,,,
2025-03-15,18:00,305.0,68.1,,,,,,,
2025-03-15,18:15,310.0,71.7,,,,,,,
2025-03-15,18:30,315.0,74.1,,,,,,,
2025-03-15,18:45,313.0,75.8,,,,,,,
2025-03-15,19:00,317.0,77.5,,,,,,,
2025-03-15,19:15,336.0,77.7,,,,,,,
2025-03-15,19:30,325.0,77.4,,,,,,,
2025-03-15,19:45,326.0,77.3,,,,,,,
2025-03-15,20:00,315.0,76.4,,,,,,,
2025-03-15,20:15,317.0,76.2,,,,,,,
2025-03-15,20:30,313.0,76.4,,,,,,,
2025-03-15,20:45,315.0,76.1,,,,,,,
2025-03-15,21:00,320.0,75.6,,,,,,,
2025-03-15,21:15,320.0,74.4,,,,,,,
2025-03-15,21:30,326.0,74.3,,,,,,,
2025-03-15,21:45,325.0,73.1,,,,,,,
2025-03-15,22:00,331.0,72.0,,,,,,,
2025-03-15,22:15,315.0,71.1,,,,,,,
2025-03-15,22:30,315.0,69.5,,,,,,,
2025-03-15,22:45,310.0,67.9,,,,,,,
2025-03-15,23:00,305.0,65.8,,,,,,,
2025-03-15,23:15,300.0,64.1,,,,,,,
2025-03-15,23:30,290.0,63.9,,,,,,,
2025-03-15,23:45,289.0,63.0,,,,,,,
2025-03-15,24:00,285.0,62.9,,,,,,,
2025-03-16,00:15,305.0,64.0,,,,,,,
2025-03-16,00:30,290.0,63.7,,,,,,,
2025-03-16,00:45,289.0,63.2,,,,,,,
2025-03-16,01:00,289.0,62.6,,,,,,,
2025-03-16,01:15,299.0,61.9,,,,,,,
2025-03-16,01:30,282.0,61.2,,,,,,,
2025-03-16,01:45,282.0,60.5,,,,,,,
2025-03-16,02:00,282.2,59.9,,,,,,,
2025-03-16,02:15,282.0,59.2,,,,,,,
2025-03-16,02:30,280.0,58.7,,,,,,,
2025-03-16,02:45,280.0,58.2,,,,,,,
2025-03-16,03:00,280.0,57.6,,,,,,,
2025-03-16,03:15,280.0,57.2,,,,,,,
2025-03-16,03:30,280.0,56.8,,,,,,,
2025-03-16,03:45,278.0,56.5,,,,,,,
2025-03-16,04:00,278.0,56.3,,,,,,,
2025-03-16,04:15,275.0,56.0,,,,,,,
2025-03-16,04:30,270.0,55.8,,,,,,,
2025-03-16,04:45,280.0,55.7,,,,,,,
2025-03-16,05:00,275.0,55.6,,,,,,,
2025-03-16,05:15,275.0,55.8,,,,,,,
2025-03-16,05:30,280.0,56.2,,,,,,,
2025-03-16,05:45,280.0,56.8,,,,,,,
2025-03-16,06:00,280.0,57.6,,,,,,,
2025-03-16,06:15,278.0,58.2,,,,,,,
2025-03-16,06:30,280.0,59.1,,,,,,,
2025-03-16,06:45,285.0,59.8,,,,,,,
2025-03-16,07:00,295.0,59.9,,,,,,,
2025-03-16,07:15,290.0,59.4,,,,,,,
2025-03-16,07:30,289.0,58.2,,,,,,,
2025-03-16,07:45,280.0,56.1,,,,,,,
2025-03-16,08:00,269.45,53.4,,,,,,,
2025-03-16,08:15,259.79,50.3,,,,,,,
2025-03-16,08:30,203.85,46.2,,,,,,,
2025-03-16,08:45,19.67,41.8,,,,,,,
2025-03-16,09:00,18.74,38.0,,,,,,,
2025-03-16,09:15,20.3,37.9,,,,,,,
2025-03-16,09:30,19.72,34.9,,,,,,,
2025-03-16,09:45,18.99,31.5,,,,,,,
2025-03-16,10:00,18.76,28.4,,,,,,,
2025-03-16,10:15,18.17,26.4,,,,,,,
2025-03-16,10:30,0.0,23.3,,,,,,,
2025-03-16,10:45,0.0,20.7,,,,,,,
2025-03-16,11:00,0.0,18.9,,,,,,,
2025-03-16,11:15,0.0,17.4,,,,,,,
2025-03-16,11:30,0.0,16.4,,,,,,,
2025-03-16,11:45,0.0,15.4,,,,,,,
2025-03-16,12:00,0.0,14.2,,,,,,,
2025-03-16,12:15,0.0,13.5,,,,,,,
2025-03-16,12:30,0.0,12.6,,,,,,,
2025-03-16,12:45,0.0,11.9,,,,,,,
2025-03-16,13:00,0.0,11.7,,,,,,,
2025-03-16,13:15,20.16,11.9,,,,,,,
2025-03-16,13:30,19.65,11.8,,,,,,,
2025-03-16,13:45,19.67,12.0,,,,,,,
2025-03-16,14:00,19.7,12.6,,,,,,,
2025-03-16,14:15,19.44,13.7,,,,,,,
2025-03-16,14:30,20.08,15.5,,,,,,,
2025-03-16,14:45,21.12,17.8,,,,,,,
2025-03-16,15:00,21.54,20.6,,,,,,,
2025-03-16,15:15,22.97,22.0,,,,,,,
2025-03-16,15:30,22.94,24.9,,,,,,,
2025-03-16,15:45,22.86,28.2,,,,,,,
2025-03-16,16:00,21.47,31.1,,,,,,,
2025-03-16,16:15,19.43,32.5,,,,,,,
2025-03-16,16:30,18.0,36.9,,,,,,,
2025-03-16,16:45,219.71,42.7,,,,,,,
2025-03-16,17:00,242.16,46.6,,,,,,,
2025-03-16,17:15,239.41,50.2,,,,,,,
2025-03-16,17:30,277.73,55.8,,,,,,,
2025-03-16,17:45,299.68,61.2,,,,,,,
2025-03-16,18:00,309.08,66.0,,,,,,,
2025-03-16,18:15,308.96,70.1,,,,,,,
2025-03-16,18:30,317.79,72.8,,,,,,,
2025-03-16,18:45,328.83,73.8,,,,,,,
2025-03-16,19:00,320.91,73.8,,,,,,,
2025-03-16,19:15,318.48,73.3,,,,,,,
2025-03-16,19:30,312.03,72.1,,,,,,,
2025-03-16,19:45,315.14,70.7,,,,,,,
2025-03-16,20:00,302.49,69.0,,,,,,,
2025-03-16,20:15,304.29,68.2,,,,,,,
2025-03-16,20:30,295.06,67.4,,,,,,,
2025-03-16,20:45,297.03,66.4,,,,,,,
2025-03-16,21:00,293.72,65.0,,,,,,,
2025-03-16,21:15,294.06,63.9,,,,,,,
2025-03-16,21:30,278.83,62.8,,,,,,,
2025-03-16,21:45,281.49,61.7,,,,,,,
2025-03-16,22:00,280.99,60.8,,,,,,,
2025-03-16,22:15,272.93,59.6,,,,,,,
2025-03-16,22:30,267.69,57.5,,,,,,,
2025-03-16,22:45,254.26,55.3,,,,,,,
2025-03-16,23:00,245.64,53.1,,,,,,,
2025-03-16,23:15,244.29,51.1,,,,,,,
2025-03-16,23:30,235.79,49.9,,,,,,,
2025-03-16,23:45,235.79,49.1,,,,,,,
2025-03-16,24:00,229.0,49.1,,,,,,,
2025-03-17,00:15,200.3,44.9,,,,,,,
2025-03-17,00:30,228.26,44.7,,,,,,,
2025-03-17,00:45,228.15,44.7,,,,,,,
2025-03-17,01:00,217.97,44.0,,,,,,,
2025-03-17,01:15,119.0,43.2,,,,,,,
2025-03-17,01:30,237.39,43.0,,,,,,,
2025-03-17,01:45,150.0,41.8,,,,,,,
2025-03-17,02:00,200.0,41.8,,,,,,,
2025-03-17,02:15,119.0,41.1,,,,,,,
2025-03-17,02:30,0.0,41.0,,,,,,,
2025-03-17,02:45,119.0,41.3,,,,,,,
2025-03-17,03:00,150.0,40.7,,,,,,,
2025-03-17,03:15,15.44,41.5,,,,,,,
2025-03-17,03:30,17.54,41.2,,,,,,,
2025-03-17,03:45,18.14,40.9,,,,,,,
2025-03-17,04:00,18.48,40.8,,,,,,,
2025-03-17,04:15,18.08,40.7,,,,,,,
2025-03-17,04:30,16.17,41.3,,,,,,,
2025-03-17,04:45,108.98,41.4,,,,,,,
2025-03-17,05:00,230.0,42.2,,,,,,,
2025-03-17,05:15,200.0,42.5,,,,,,,
2025-03-17,05:30,245.0,43.8,,,,,,,
2025-03-17,05:45,245.0,44.3,,,,,,,
2025-03-17,06:00,245.0,45.6,,,,,,,
2025-03-17,06:15,230.0,47.2,,,,,,,
2025-03-17,06:30,255.0,49.1,,,,,,,
2025-03-17,06:45,259.32,50.8,,,,,,,
2025-03-17,07:00,267.88,51.2,,,,,,,
2025-03-17,07:15,254.01,51.0,,,,,,,
2025-03-17,07:30,259.33,49.8,,,,,,,
2025-03-17,07:45,240.97,47.4,,,,,,,
2025-03-17,08:00,225.04,45.0,,,,,,,
2025-03-17,08:15,224.01,43.4,,,,,,,
2025-03-17,08:30,19.11,39.5,,,,,,,
2025-03-17,08:45,19.16,35.8,,,,,,,
2025-03-17,09:00,18.74,32.8,,,,,,,
2025-03-17,09:15,19.58,32.3,,,,,,,
2025-03-17,09:30,18.89,28.9,,,,,,,
2025-03-17,09:45,18.35,27.2,,,,,,,
2025-03-17,10:00,17.95,24.6,,,,,,,
2025-03-17,10:15,17.54,22.8,,,,,,,
2025-03-17,10:30,0.0,19.9,,,,,,,
2025-03-17,10:45,0.0,16.8,,,,,,,
2025-03-17,11:00,0.0,14.2,,,,,,,
2025-03-17,11:15,0.0,12.6,,,,,,,
2025-03-17,11:30,0.0,10.4,,,,,,,
2025-03-17,11:45,0.0,8.6,,,,,,,
2025-03-17,12:00,0.0,6.8,,,,,,,
2025-03-17,12:15,0.0,5.4,,,,,,,
2025-03-17,12:30,0.0,4.8,,,,,,,
2025-03-17,12:45,0.0,4.7,,,,,,,
2025-03-17,13:00,0.0,4.5,,,,,,,
2025-03-17,13:15,18.88,4.7,,,,,,,
2025-03-17,13:30,18.38,4.8,,,,,,,
2025-03-17,13:45,18.34,5.4,,,,,,,
2025-03-17,14:00,18.32,5.9,,,,,,,
2025-03-17,14:15,18.09,6.6,,,,,,,
2025-03-17,14:30,18.71,7.9,,,,,,,
2025-03-17,14:45,19.69,9.6,,,,,,,
2025-03-17,15:00,20.07,11.7,,,,,,,
2025-03-17,15:15,21.82,13.5,,,,,,,
2025-03-17,15:30,21.69,16.0,,,,,,,
2025-03-17,15:45,21.77,19.5,,,,,,,
2025-03-17,16:00,20.67,23.0,,,,,,,
2025-03-17,16:15,19.41,22.8,,,,,,,
2025-03-17,16:30,19.1,25.2,,,,,,,
2025-03-17,16:45,0.0,30.8,,,,,,,
2025-03-17,17:00,0.0,34.9,,,,,,,
2025-03-17,17:15,0.0,38.6,,,,,,,
2025-03-17,17:30,246.87,45.5,,,,,,,
2025-03-17,17:45,256.07,51.0,,,,,,,
2025-03-17,18:00,288.08,56.0,,,,,,,
2025-03-17,18:15,280.0,59.3,,,,,,,
2025-03-17,18:30,285.0,63.6,,,,,,,
2025-03-17,18:45,303.0,65.4,,,,,,,
2025-03-17,19:00,303.0,66.4,,,,,,,
2025-03-17,19:15,300.0,66.4,,,,,,,
2025-03-17,19:30,298.0,65.7,,,,,,,
2025-03-17,19:45,295.0,65.7,,,,,,,
2025-03-17,20:00,280.0,64.1,,,,,,,
2025-03-17,20:15,280.0,64.3,,,,,,,
2025-03-17,20:30,290.0,64.7,,,,,,,
2025-03-17,20:45,281.0,64.3,,,,,,,
2025-03-17,21:00,295.0,63.2,,,,,,,
2025-03-17,21:15,300.0,63.1,,,,,,,
2025-03-17,21:30,300.0,62.8,,,,,,,
2025-03-17,21:45,303.0,62.0,,,,,,,
2025-03-17,22:00,300.0,60.8,,,,,,,
2025-03-17,22:15,290.0,59.8,,,,,,,
2025-03-17,22:30,298.0,58.8,,,,,,,
2025-03-17,22:45,275.0,56.9,,,,,,,
2025-03-17,23:00,280.0,55.3,,,,,,,
2025-03-17,23:15,268.0,54.0,,,,,,,
2025-03-17,23:30,270.0,53.5,,,,,,,
2025-03-17,23:45,260.0,53.1,,,,,,,
2025-03-17,24:00,260.0,53.5,,,,,,,
2025-03-18,00:15,260.0,54.3,,,,,,,
2025-03-18,00:30,270.0,54.6,,,,,,,
2025-03-18,00:45,280.0,54.6,,,,,,,
2025-03-18,01:00,270.0,54.6,,,,,,,
2025-03-18,01:15,280.0,54.5,,,,,,,
2025-03-18,01:30,270.0,54.3,,,,,,,
2025-03-18,01:45,280.0,54.1,,,,,,,
2025-03-18,02:00,275.0,53.9,,,,,,,
2025-03-18,02:15,280.0,53.7,,,,,,,
2025-03-18,02:30,270.0,53.7,,,,,,,
2025-03-18,02:45,270.0,53.9,,,,,,,
2025-03-18,03:00,280.0,54.1,,,,,,,
2025-03-18,03:15,280.0,54.3,,,,,,,
2025-03-18,03:30,275.0,54.2,,,,,,,
2025-03-18,03:45,275.0,54.1,,,,,,,
2025-03-18,04:00,280.0,54.0,,,,,,,
2025-03-18,04:15,280.0,54.1,,,,,,,
2025-03-18,04:30,280.0,54.3,,,,,,,
2025-03-18,04:45,280.0,54.6,,,,,,,
2025-03-18,05:00,290.0,55.1,,,,,,,
2025-03-18,05:15,282.0,55.6,,,,,,,
2025-03-18,05:30,290.0,56.4,,,,,,,
2025-03-18,05:45,297.0,57.7,,,,,,,
2025-03-18,06:00,295.0,58.9,,,,,,,
2025-03-18,06:15,300.0,60.8,,,,,,,
2025-03-18,06:30,310.0,62.7,,,,,,,
2025-03-18,06:45,315.0,64.1,,,,,,,
2025-03-18,07:00,315.0,64.6,,,,,,,
2025-03-18,07:15,317.0,63.8,,,,,,,
2025-03-18,07:30,300.0,61.6,,,,,,,
2025-03-18,07:45,280.0,58.4,,,,,,,
2025-03-18,08:00,282.0,55.2,,,,,,,
2025-03-18,08:15,275.0,52.2,,,,,,,
2025-03-18,08:30,252.07,48.4,,,,,,,
2025-03-18,08:45,112.26,44.3,,,,,,,
2025-03-18,09:00,20.22,40.8,,,,,,,
2025-03-18,09:15,20.92,41.0,,,,,,,
2025-03-18,09:30,20.99,37.0,,,,,,,
2025-03-18,09:45,21.12,33.9,,,,,,,
2025-03-18,10:00,21.23,30.8,,,,,,,
2025-03-18,10:15,20.87,29.4,,,,,,,
2025-03-18,10:30,17.36,26.6,,,,,,,
2025-03-18,10:45,0.0,24.6,,,,,,,
2025-03-18,11:00,0.0,23.2,,,,,,,
2025-03-18,11:15,0.0,22.3,,,,,,,
2025-03-18,11:30,0.0,20.8,,,,,,,
2025-03-18,11:45,0.0,19.1,,,,,,,
2025-03-18,12:00,0.0,15.5,,,,,,,
2025-03-18,12:15,0.0,14.1,,,,,,,
2025-03-18,12:30,0.0,13.9,,,,,,,
2025-03-18,12:45,0.0,13.5,,,,,,,
2025-03-18,13:00,18.22,13.1,,,,,,,
2025-03-18,13:15,21.86,12.9,,,,,,,
2025-03-18,13:30,21.8,12.5,,,,,,,
2025-03-18,13:45,21.78,12.9,,,,,,,
2025-03-18,14:00,21.79,13.6,,,,,,,
2025-03-18,14:15,21.96,14.6,,,,,,,
2025-03-18,14:30,22.6,16.1,,,,,,,
2025-03-18,14:45,22.26,17.9,,,,,,,
2025-03-18,15:00,22.28,20.0,,,,,,,
2025-03-18,15:15,21.77,20.7,,,,,,,
2025-03-18,15:30,21.47,23.1,,,,,,,
2025-03-18,15:45,21.66,26.0,,,,,,,
2025-03-18,16:00,21.61,29.6,,,,,,,
2025-03-18,16:15,19.58,32.6,,,,,,,
2025-03-18,16:30,18.29,37.5,,,,,,,
